-4.0620259690e+01 6.4110111005e-01
-4.0620259669e+01 6.4110110835e-01
-4.5179481436e+01 6.9218779433e-01
-4.5154378254e+01 6.8913860067e-01
-4.5153917065e+01 6.8909656748e-01
-4.5153897042e+01 6.8909501602e-01
-4.5153896246e+01 6.8909495456e-01
-4.5153896215e+01 6.8909495214e-01
-4.9711317595e+01 7.3677519397e-01
-4.9685419847e+01 7.3390951940e-01
-4.9684886434e+01 7.3386255799e-01
-4.9684862139e+01 7.3386072493e-01
-4.9684861107e+01 7.3386064752e-01
-4.9684861063e+01 7.3386064425e-01
-5.4238629299e+01 7.7840409163e-01
-5.4212243623e+01 7.7571571655e-01
-5.4211643394e+01 7.7566466992e-01
-5.4211614804e+01 7.7566257291e-01
-5.4211613515e+01 7.7566247913e-01
-5.4211613457e+01 7.7566247492e-01
-5.4211613454e+01 7.7566247473e-01
-5.8760053510e+01 8.1731259893e-01
-5.8733445180e+01 8.1479340765e-01
-5.8732784141e+01 8.1473911342e-01
-5.8732751321e+01 8.1473677672e-01
-5.8732749760e+01 8.1473666668e-01
-5.8732749686e+01 8.1473666146e-01
-5.8732749683e+01 8.1473666122e-01
-6.3274357697e+01 8.5371367177e-01
-6.3247755421e+01 8.5135416902e-01
-6.3247039941e+01 8.5129743305e-01
-6.3247003029e+01 8.5129488582e-01
-6.3247001187e+01 8.5129476010e-01
-6.3247001096e+01 8.5129475385e-01
-6.3247001091e+01 8.5129475354e-01
-6.7780435139e+01 8.8779815123e-01
-6.7754035355e+01 8.8558788073e-01
-6.7753271985e+01 8.8552945916e-01
-6.7753231183e+01 8.8552673383e-01
-6.7753229055e+01 8.8552659346e-01
-6.7753228945e+01 8.8552658616e-01
-6.7753228939e+01 8.8552658579e-01
-7.2277298203e+01 9.1973740295e-01
-7.2251268899e+01 9.1766528360e-01
-7.2250464240e+01 9.1760587116e-01
-7.2250419800e+01 9.1760300207e-01
-7.2250417388e+01 9.1760284841e-01
-7.2250417257e+01 9.1760284010e-01
-7.2250417250e+01 9.1760283965e-01
-7.6764070418e+01 9.4968561100e-01
-7.6738554514e+01 9.4774020462e-01
-7.6737715123e+01 9.4768042772e-01
-7.6737667336e+01 9.4767744997e-01
-7.6737664644e+01 9.4767728467e-01
-7.6737664493e+01 9.4767727539e-01
-7.6737664484e+01 9.4767727487e-01
-8.1239977954e+01 9.7778177481e-01
-8.1215096303e+01 9.7595149764e-01
-8.1214228615e+01 9.7589191101e-01
-8.1214177803e+01 9.7588885949e-01
-8.1214174842e+01 9.7588868441e-01
-8.1214174670e+01 9.7588867425e-01
-8.1214174660e+01 9.7588867366e-01
-8.5704340952e+01 1.0041514505e+00
-8.5680194983e+01 1.0024247382e+00
-8.5679305262e+01 1.0023658242e+00
-8.5679251771e+01 1.0023627328e+00
-8.5679248554e+01 1.0023625500e+00
-8.5679248361e+01 1.0023625390e+00
-8.5679248350e+01 1.0023625383e+00
-9.0156564996e+01 1.0289082711e+00
-9.0133239050e+01 1.0272737062e+00
-9.0132333351e+01 1.0272158760e+00
-9.0132277545e+01 1.0272127771e+00
-9.0132274089e+01 1.0272125886e+00
-9.0132273875e+01 1.0272125769e+00
-9.0132273862e+01 1.0272125762e+00
-9.4596132938e+01 1.0521552768e+00
-9.4573696324e+01 1.0506016853e+00
-9.4572780469e+01 1.0505452813e+00
-9.4572722720e+01 1.0505422052e+00
-9.4572719045e+01 1.0505420130e+00
-9.4572718812e+01 1.0505420009e+00
-9.4572718797e+01 1.0505420001e+00
-9.9022597186e+01 1.0739860793e+00
-9.9001105997e+01 1.0725026027e+00
-9.9000185556e+01 1.0724479018e+00
-9.9000126244e+01 1.0724448764e+00
-9.9000122373e+01 1.0724446828e+00
-9.9000122121e+01 1.0724446702e+00
-9.9000122104e+01 1.0724446694e+00
-1.0343557254e+02 1.0944858836e+00
-1.0341507125e+02 1.0930620309e+00
-1.0341415153e+02 1.0930092491e+00
-1.0341409104e+02 1.0930062996e+00
-1.0341408699e+02 1.0930061065e+00
-1.0341408672e+02 1.0930060936e+00
-1.0341408671e+02 1.0930060928e+00
-1.0783472960e+02 1.1137323865e+00
-1.0781525246e+02 1.1123580704e+00
-1.0781433850e+02 1.1123073665e+00
-1.0781427721e+02 1.1123045152e+00
-1.0781427302e+02 1.1123043245e+00
-1.0781427274e+02 1.1123043116e+00
-1.0781427272e+02 1.1123043107e+00
-1.1221978872e+02 1.1317965662e+00
-1.1220136102e+02 1.1304621266e+00
-1.1220045760e+02 1.1304136069e+00
-1.1220039588e+02 1.1304108734e+00
-1.1220039157e+02 1.1304106870e+00
-1.1220039127e+02 1.1304106740e+00
-1.1220039125e+02 1.1304106731e+00
-1.1659051457e+02 1.1487433794e+00
-1.1657315371e+02 1.1474395972e+00
-1.1657226532e+02 1.1473933200e+00
-1.1657220355e+02 1.1473907207e+00
-1.1657219915e+02 1.1473905402e+00
-1.1657219884e+02 1.1473905274e+00
-1.1657219882e+02 1.1473905265e+00
-1.2094671118e+02 1.1646323761e+00
-1.2093042764e+02 1.1633504787e+00
-1.2092955853e+02 1.1633064587e+00
-1.2092949707e+02 1.1633040071e+00
-1.2092949261e+02 1.1633038340e+00
-1.2092949229e+02 1.1633038216e+00
-1.2092949227e+02 1.1633038207e+00
-1.2528821750e+02 1.1795182437e+00
-1.2527301572e+02 1.1782499049e+00
-1.2527216986e+02 1.1782081177e+00
-1.2527210906e+02 1.1782058245e+00
-1.2527210457e+02 1.1782056601e+00
-1.2527210424e+02 1.1782056481e+00
-1.2527210422e+02 1.1782056472e+00
-1.2961490343e+02 1.1934512891e+00
-1.2960078254e+02 1.1921886243e+00
-1.2959996364e+02 1.1921490102e+00
-1.2959990384e+02 1.1921468831e+00
-1.2959989936e+02 1.1921467286e+00
-1.2959989902e+02 1.1921467171e+00
-1.2959989900e+02 1.1921467162e+00
-1.3392666627e+02 1.2064778661e+00
-1.3391362076e+02 1.2052134237e+00
-1.3391283229e+02 1.2051758919e+00
-1.3391277383e+02 1.2051739360e+00
-1.3391276937e+02 1.2051737922e+00
-1.3391276903e+02 1.2051737814e+00
-1.3391276900e+02 1.2051737805e+00
-1.3822342754e+02 1.2186407557e+00
-1.3821144785e+02 1.2173675064e+00
-1.3821069302e+02 1.2173319386e+00
-1.3821063621e+02 1.2173301561e+00
-1.3821063182e+02 1.2173300238e+00
-1.3821063148e+02 1.2173300137e+00
-1.3821063145e+02 1.2173300129e+00
-1.4250513014e+02 1.2299795047e+00
-1.4249420319e+02 1.2286908283e+00
-1.4249348498e+02 1.2286570819e+00
-1.4249343014e+02 1.2286554727e+00
-1.4249342583e+02 1.2286553524e+00
-1.4249342549e+02 1.2286553430e+00
-1.4249342547e+02 1.2286553423e+00
-1.4677173585e+02 1.2405307269e+00
-1.4676184550e+02 1.2392203985e+00
-1.4676116667e+02 1.2391883102e+00
-1.4676111409e+02 1.2391868716e+00
-1.4676110990e+02 1.2391867636e+00
-1.4676110956e+02 1.2391867551e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110954e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110953e+02 1.2391867544e+00
-1.4676110952e+02 1.2391867543e+00
-1.4676110952e+02 1.2391867543e+00
-1.4676110951e+02 1.2391867543e+00
-1.4676110949e+02 1.2391867542e+00
-1.4676110946e+02 1.2391867541e+00
-1.4676110941e+02 1.2391867539e+00
-1.4676110934e+02 1.2391867536e+00
-1.4676110921e+02 1.2391867531e+00
-1.4676110902e+02 1.2391867524e+00
-1.4676110870e+02 1.2391867511e+00
-1.4676110819e+02 1.2391867491e+00
-1.4676110737e+02 1.2391867459e+00
-1.4676110605e+02 1.2391867407e+00
-1.4676110391e+02 1.2391867323e+00
-1.4676110047e+02 1.2391867189e+00
-1.4676109493e+02 1.2391866971e+00
-1.4676108599e+02 1.2391866621e+00
-1.4676107159e+02 1.2391866057e+00
-1.4676104837e+02 1.2391865147e+00
-1.4676101094e+02 1.2391863680e+00
-1.4676095061e+02 1.2391861315e+00
-1.4676085337e+02 1.2391857505e+00
-1.4676069663e+02 1.2391851362e+00
-1.4676044399e+02 1.2391841460e+00
-1.4676003677e+02 1.2391825501e+00
-1.4675938040e+02 1.2391799777e+00
-1.4675832248e+02 1.2391758315e+00
-1.4675661739e+02 1.2391691488e+00
-1.4675386941e+02 1.2391583784e+00
-1.4674944108e+02 1.2391410214e+00
-1.4674230600e+02 1.2391130530e+00
-1.4673081250e+02 1.2390679950e+00
-1.4671230558e+02 1.2389954285e+00
-1.4668252451e+02 1.2388786195e+00
-1.4663465022e+02 1.2386907517e+00
-1.4655781682e+02 1.2383890035e+00
-1.4643483230e+02 1.2379053907e+00
-1.4623880709e+02 1.2371329888e+00
-1.4592846803e+02 1.2359061859e+00
-1.4544240040e+02 1.2339748515e+00
-1.4469385598e+02 1.2309767540e+00
-1.4357090439e+02 1.2264237903e+00
-1.4195175477e+02 1.2197389710e+00
-1.3974817984e+02 1.2104051282e+00
-1.3697836472e+02 1.1982699462e+00
-1.3383135119e+02 1.1839152013e+00
-1.3064891371e+02 1.1687682040e+00
-1.2779763021e+02 1.1546523088e+00
-1.2551810448e+02 1.1429943521e+00
-1.2386429968e+02 1.1343275357e+00
-1.2275038874e+02 1.1283918265e+00
-1.2203746015e+02 1.1245537226e+00
-1.2159561340e+02 1.1221614908e+00
-1.2132700135e+02 1.1207029261e+00
-1.2116554342e+02 1.1198249197e+00
-1.2106913562e+02 1.1193002626e+00
-1.2101179335e+02 1.1189880800e+00
-1.2097776479e+02 1.1188027822e+00
-1.2095759848e+02 1.1186929563e+00
-1.2094565685e+02 1.1186279177e+00
-1.2093858884e+02 1.1185894212e+00
-1.2093440660e+02 1.1185666417e+00
-1.2093193232e+02 1.1185531648e+00
-1.2093046863e+02 1.1185451923e+00
-1.2092960282e+02 1.1185404764e+00
-1.2092909069e+02 1.1185376868e+00
-1.2092878776e+02 1.1185360369e+00
-1.2092860859e+02 1.1185350609e+00
-1.2092850261e+02 1.1185344836e+00
-1.2092843992e+02 1.1185341422e+00
-1.2092840285e+02 1.1185339403e+00
-1.2092838092e+02 1.1185338208e+00
-1.2092836795e+02 1.1185337502e+00
-1.2092836027e+02 1.1185337084e+00
-1.2092835574e+02 1.1185336837e+00
-1.2092835305e+02 1.1185336690e+00
-1.2092835146e+02 1.1185336604e+00
-1.2092835053e+02 1.1185336553e+00
